embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
BGE-M3-S,english,-1,KMeans++,reg,mean,800,22.661072880000575,0.00025854374404280515,2025-09-16 07:11:30.208779,NA
BGE-M3-S,english,-1,KMeans++,reg,mmm,800,21.218352690004394,0.0002572639151592158,2025-09-16 07:11:51.934444,NA
MiniLM-S,english,-1,KMeans++,reg,mean,800,15.36237624900241,0.00011770824168714689,2025-09-16 07:12:07.807060,NA
MiniLM-S,english,-1,KMeans++,reg,mmm,800,15.052192917995853,0.00013000274412203742,2025-09-16 07:12:23.370835,NA
mE5-S,english,-1,KMeans++,reg,mean,800,15.43900541200128,0.00011326690863779608,2025-09-16 07:12:39.318145,NA
mE5-S,english,-1,KMeans++,reg,mmm,800,15.60180714300077,0.00011468577620402238,2025-09-16 07:12:55.429614,NA
MPNet-S,english,-1,KMeans++,reg,mean,800,15.247522662000847,0.00014928892589778663,2025-09-16 07:13:11.186370,NA
MPNet-S,english,-1,KMeans++,reg,mmm,800,15.23785392199352,0.00014869987184130127,2025-09-16 07:13:26.933279,NA
mBERT-T,japanese,-1,KMeans,reg,mean,1800,67.96552339599293,0.0010254917365121114,2025-09-16 07:14:35.449923,NA
mBERT-T,japanese,-1,KMeans,reg,mmm,1800,68.85503006698855,0.0010440269416483307,2025-09-16 07:15:44.810466,NA
mT5-T,japanese,-1,KMeans,reg,mean,1800,130.19179320000694,0.002006051136796359,2025-09-16 07:17:55.515550,NA
mT5-T,japanese,-1,KMeans,reg,mmm,1800,129.68538429299952,0.0019729820762242993,2025-09-16 07:20:05.712104,NA
XGLM-T,japanese,-1,KMeans,reg,mean,1800,318.3275135020085,0.005097988680672704,2025-09-16 07:25:24.547908,NA
XGLM-T,japanese,-1,KMeans,reg,mmm,1800,321.7787768679991,0.005149376224268245,2025-09-16 07:30:46.833072,NA
mDeBERTa-T,japanese,-1,KMeans,reg,mean,1800,106.75526492600329,0.0016401933156757293,2025-09-16 07:32:34.098203,NA
mDeBERTa-T,japanese,-1,KMeans,reg,mmm,1800,107.07081581400416,0.0016603792636938751,2025-09-16 07:34:21.681810,NA
XLM-R-T,japanese,-1,KMeans,reg,mean,1800,56.26625354599673,0.0008297523332567861,2025-09-16 07:35:18.457364,NA
XLM-R-T,japanese,-1,KMeans,reg,mmm,1800,56.83041805999528,0.000843461859798735,2025-09-16 07:36:15.798274,NA
BGE-M3-S,japanese,-1,KMeans,reg,mean,1800,130.21101736799756,0.0020246658230011765,2025-09-16 07:38:26.516749,NA
BGE-M3-S,japanese,-1,KMeans,reg,mmm,1800,125.73561731600785,0.0019573106338286127,2025-09-16 07:40:32.760305,NA
MiniLM-S,japanese,-1,KMeans,reg,mean,1800,32.53653945199039,0.0003651179713106408,2025-09-16 07:41:05.807846,NA
MiniLM-S,japanese,-1,KMeans,reg,mmm,1800,32.51883806299884,0.0003616379223277223,2025-09-16 07:41:38.835789,NA
mE5-S,japanese,-1,KMeans,reg,mean,1800,37.03152483100712,0.0005074859036734821,2025-09-16 07:42:16.375150,NA
mE5-S,japanese,-1,KMeans,reg,mmm,1800,36.5517379649973,0.0004930285626524907,2025-09-16 07:42:53.436916,NA
MPNet-S,japanese,-1,KMeans,reg,mean,1800,46.131503199998406,0.000649904171853616,2025-09-16 07:43:40.079289,NA
MPNet-S,japanese,-1,KMeans,reg,mmm,1800,45.73888563399669,0.0006468564653398847,2025-09-16 07:44:26.327400,NA
mBERT-T,japanese,-1,KMeans++,reg,mean,1800,68.1998742470023,0.0010259804792490306,2025-09-16 07:45:35.033104,NA
mBERT-T,japanese,-1,KMeans++,reg,mmm,1800,68.72536115399271,0.0010395096584214292,2025-09-16 07:46:44.264309,NA
mT5-T,japanese,-1,KMeans++,reg,mean,1800,129.2602447040117,0.001999745550100887,2025-09-16 07:48:54.033181,NA
mT5-T,japanese,-1,KMeans++,reg,mmm,1800,129.84221089999483,0.002001831249443574,2025-09-16 07:51:04.385790,NA
XGLM-T,japanese,-1,KMeans++,reg,mean,1800,318.6160402680107,0.00509198161771921,2025-09-16 07:56:23.508348,NA
XGLM-T,japanese,-1,KMeans++,reg,mmm,1800,320.66572847400676,0.005133889179477857,2025-09-16 08:01:44.679309,NA
mDeBERTa-T,japanese,-1,KMeans++,reg,mean,1800,106.31530097399082,0.0016450854181366283,2025-09-16 08:03:31.504852,NA
mDeBERTa-T,japanese,-1,KMeans++,reg,mmm,1800,107.33976871200139,0.001659513564418424,2025-09-16 08:05:19.353978,NA
XLM-R-T,japanese,-1,KMeans++,reg,mean,1800,56.678715245987405,0.0008345112817590553,2025-09-16 08:06:16.541905,NA
XLM-R-T,japanese,-1,KMeans++,reg,mmm,1800,57.11449359099788,0.0008467641543040256,2025-09-16 08:07:14.169235,NA
BGE-M3-S,japanese,-1,KMeans++,reg,mean,1800,128.7431518190133,0.0019954057277365325,2025-09-16 08:09:23.422852,NA
BGE-M3-S,japanese,-1,KMeans++,reg,mmm,1800,125.68906357900414,0.00197195945467245,2025-09-16 08:11:29.617917,NA
MiniLM-S,japanese,-1,KMeans++,reg,mean,1800,33.04547454100975,0.00036898506959139445,2025-09-16 08:12:03.172824,NA
MiniLM-S,japanese,-1,KMeans++,reg,mmm,1800,32.48386184300762,0.00036463612644054954,2025-09-16 08:12:36.165828,NA
mE5-S,japanese,-1,KMeans++,reg,mean,1800,37.33118729900161,0.0005006822290985876,2025-09-16 08:13:14.006900,NA
mE5-S,japanese,-1,KMeans++,reg,mmm,1800,36.208640701006516,0.0004894276492649239,2025-09-16 08:13:50.723749,NA
MPNet-S,japanese,-1,KMeans++,reg,mean,1800,46.1414128930046,0.0006523336974594683,2025-09-16 08:14:37.380791,NA
MPNet-S,japanese,-1,KMeans++,reg,mmm,1800,45.221713936000015,0.0006583695237237113,2025-09-16 08:15:23.113457,NA
mBERT-T,turkish,-1,KMeans,reg,mean,1225,33.17286547299591,0.0004596275644644482,2025-09-16 08:15:56.815442,NA
mBERT-T,turkish,-1,KMeans,reg,mmm,1225,33.02810918100295,0.0004721888629147804,2025-09-16 08:16:30.348896,NA
mT5-T,turkish,-1,KMeans,reg,mean,1225,52.62371088900545,0.0007443599795369319,2025-09-16 08:17:23.483759,NA
mT5-T,turkish,-1,KMeans,reg,mmm,1225,52.03253032700741,0.0007370584570781363,2025-09-16 08:18:16.027600,NA
XGLM-T,turkish,-1,KMeans,reg,mean,1225,83.5710668870015,0.0012637776510991685,2025-09-16 08:19:40.102009,NA
XGLM-T,turkish,-1,KMeans,reg,mmm,1225,83.85172392199456,0.0012602251588943517,2025-09-16 08:21:04.458171,NA
mDeBERTa-T,turkish,-1,KMeans,reg,mean,1225,62.29161790700164,0.0009328091630305075,2025-09-16 08:22:07.259315,NA
mDeBERTa-T,turkish,-1,KMeans,reg,mmm,1225,62.229015859993524,0.0009317427093953584,2025-09-16 08:23:09.998931,NA
XLM-R-T,turkish,-1,KMeans,reg,mean,1225,30.33106215299631,0.000410065234935528,2025-09-16 08:23:40.838823,NA
XLM-R-T,turkish,-1,KMeans,reg,mmm,1225,30.573367169010453,0.00041063221175693964,2025-09-16 08:24:11.920499,NA
BGE-M3-S,turkish,-1,KMeans,reg,mean,1225,54.43597512500128,0.0007784249503364588,2025-09-16 08:25:06.865524,NA
BGE-M3-S,turkish,-1,KMeans,reg,mmm,1225,52.71061177800584,0.0007593724127290787,2025-09-16 08:26:00.085761,NA
MiniLM-S,turkish,-1,KMeans,reg,mean,1225,22.813924244008376,0.0002091534253377583,2025-09-16 08:26:23.409159,NA
MiniLM-S,turkish,-1,KMeans,reg,mmm,1225,22.860106808002456,0.0002134649855869945,2025-09-16 08:26:46.778356,NA
mE5-S,turkish,-1,KMeans,reg,mean,1225,23.397764810011722,0.00026238759022877367,2025-09-16 08:27:10.685446,NA
mE5-S,turkish,-1,KMeans,reg,mmm,1225,23.677900687005604,0.00025797156433276445,2025-09-16 08:27:34.877644,NA
MPNet-S,turkish,-1,KMeans,reg,mean,1225,26.430140172000392,0.00033124593265039125,2025-09-16 08:28:01.817470,NA
