embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
mBERT-T,japanese,-1,KMeans++,reg,mmm,900,44.949687480926514,9.495252575082308e-05,2025-08-27 16:13:38.398065,NA
mT5-T,japanese,-1,KMeans++,reg,mean,900,37.11356782913208,7.686775455450203e-05,2025-08-27 16:14:15.513694,NA
mT5-T,japanese,-1,KMeans++,reg,mmm,900,37.41667914390564,7.68539151427821e-05,2025-08-27 16:14:52.934171,NA
XGLM-T,japanese,-1,KMeans++,reg,mean,900,55.72562122344971,0.00011009778531324503,2025-08-27 16:15:48.663091,NA
XGLM-T,japanese,-1,KMeans++,reg,mmm,900,56.406551122665405,0.00011214831074995655,2025-08-27 16:16:45.072698,NA
mDeBERTa-T,japanese,-1,KMeans++,reg,mean,900,36.65894150733948,7.423746803659532e-05,2025-08-27 16:17:21.734781,NA
mDeBERTa-T,japanese,-1,KMeans++,reg,mmm,900,37.00679278373718,7.590732823523475e-05,2025-08-27 16:17:58.745428,NA
XLM-R-T,japanese,-1,KMeans++,reg,mean,900,38.95179629325867,8.052515098178074e-05,2025-08-27 16:18:37.699675,NA
XLM-R-T,japanese,-1,KMeans++,reg,mmm,900,39.3739812374115,8.234939172732185e-05,2025-08-27 16:19:17.077436,NA
BGE-M3-S,japanese,-1,KMeans++,reg,mean,900,41.62513995170593,8.610425291365077e-05,2025-08-27 16:19:58.705609,NA
BGE-M3-S,japanese,-1,KMeans++,reg,mmm,900,42.17964267730713,8.764335346875798e-05,2025-08-27 16:20:40.888574,NA
MiniLM-S,japanese,-1,KMeans++,reg,mean,900,34.96089053153992,7.343043775662097e-05,2025-08-27 16:21:15.853284,NA
MiniLM-S,japanese,-1,KMeans++,reg,mmm,900,35.2697856426239,7.389607921890418e-05,2025-08-27 16:21:51.126424,NA
mE5-S,japanese,-1,KMeans++,reg,mean,900,35.15282440185547,7.288783053734724e-05,2025-08-27 16:22:26.282302,NA
mE5-S,japanese,-1,KMeans++,reg,mmm,900,35.306703329086304,7.321041083637875e-05,2025-08-27 16:23:01.592174,NA
MPNet-S,japanese,-1,KMeans++,reg,mean,900,39.239023208618164,8.062099044056664e-05,2025-08-27 16:23:40.834146,NA
MPNet-S,japanese,-1,KMeans++,reg,mmm,900,39.42174959182739,8.188520725579344e-05,2025-08-27 16:24:20.258295,NA
mBERT-T,turkish,-1,KMeans,reg,mean,700,22.962294578552246,4.743453398242142e-05,2025-08-27 16:24:43.263770,NA
mBERT-T,turkish,-1,KMeans,reg,mmm,700,23.22130537033081,4.82916212033016e-05,2025-08-27 16:25:06.488333,NA
mT5-T,turkish,-1,KMeans,reg,mean,700,24.662312746047974,4.976620648536141e-05,2025-08-27 16:25:31.154331,NA
mT5-T,turkish,-1,KMeans,reg,mmm,700,25.121272563934326,5.114475934969606e-05,2025-08-27 16:25:56.279962,NA
XGLM-T,turkish,-1,KMeans,reg,mean,700,29.934887647628784,5.944254366120616e-05,2025-08-27 16:26:26.218522,NA
XGLM-T,turkish,-1,KMeans,reg,mmm,700,30.647255182266235,6.082259938890183e-05,2025-08-27 16:26:56.869972,NA
mDeBERTa-T,turkish,-1,KMeans,reg,mean,700,24.522596836090088,4.945645805661877e-05,2025-08-27 16:27:21.396380,NA
mDeBERTa-T,turkish,-1,KMeans,reg,mmm,700,24.50347375869751,5.014250201889762e-05,2025-08-27 16:27:45.903819,NA
XLM-R-T,turkish,-1,KMeans,reg,mean,700,22.92556619644165,4.6561477587909416e-05,2025-08-27 16:28:08.833639,NA
XLM-R-T,turkish,-1,KMeans,reg,mmm,700,23.034921884536743,4.656835205329187e-05,2025-08-27 16:28:31.872732,NA
BGE-M3-S,turkish,-1,KMeans,reg,mean,700,24.001497983932495,4.816851354454162e-05,2025-08-27 16:28:55.878122,NA
BGE-M3-S,turkish,-1,KMeans,reg,mmm,700,24.365872859954834,4.885724124563513e-05,2025-08-27 16:29:20.247655,NA
MiniLM-S,turkish,-1,KMeans,reg,mean,700,20.222050189971924,4.215286362099648e-05,2025-08-27 16:29:40.473606,NA
MiniLM-S,turkish,-1,KMeans,reg,mmm,700,20.80936622619629,4.300197726848391e-05,2025-08-27 16:30:01.286982,NA
mE5-S,turkish,-1,KMeans,reg,mean,700,20.484617233276367,4.255024860495992e-05,2025-08-27 16:30:21.775511,NA
mE5-S,turkish,-1,KMeans,reg,mmm,700,20.33901810646057,4.1961371758166284e-05,2025-08-27 16:30:42.118634,NA
MPNet-S,turkish,-1,KMeans,reg,mean,700,22.78635883331299,4.6434974199750204e-05,2025-08-27 16:31:04.908931,NA
MPNet-S,turkish,-1,KMeans,reg,mmm,700,22.961851358413696,4.672011945523096e-05,2025-08-27 16:31:27.874520,NA
mBERT-T,turkish,-1,KMeans++,reg,mean,700,22.647400617599487,4.6301924277814945e-05,2025-08-27 16:31:50.525482,NA
mBERT-T,turkish,-1,KMeans++,reg,mmm,700,23.192976236343384,4.815231609764307e-05,2025-08-27 16:32:13.721345,NA
mT5-T,turkish,-1,KMeans++,reg,mean,700,24.818445205688477,5.030388612627983e-05,2025-08-27 16:32:38.543803,NA
mT5-T,turkish,-1,KMeans++,reg,mmm,700,24.80150079727173,5.09136920186215e-05,2025-08-27 16:33:03.349333,NA
XGLM-T,turkish,-1,KMeans++,reg,mean,700,31.359971284866333,6.161475648493536e-05,2025-08-27 16:33:34.713071,NA
XGLM-T,turkish,-1,KMeans++,reg,mmm,700,31.71797466278076,6.208765119115084e-05,2025-08-27 16:34:06.434974,NA
mDeBERTa-T,turkish,-1,KMeans++,reg,mean,700,24.411624908447266,5.0178886116787246e-05,2025-08-27 16:34:30.850509,NA
mDeBERTa-T,turkish,-1,KMeans++,reg,mmm,700,24.627283334732056,5.0074050923947387e-05,2025-08-27 16:34:55.481947,NA
