embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
mDeBERTa-T,turkish,-1,KMeans,reg,mmm,700,104.63432788848877,0.0005062628110675621,2025-08-28 18:06:57.538792,NA
XLM-R-T,turkish,-1,KMeans,reg,mean,700,55.13434934616089,0.00024990239428254556,2025-08-28 18:07:52.677455,NA
XLM-R-T,turkish,-1,KMeans,reg,mmm,700,54.90296649932861,0.0002504329340890749,2025-08-28 18:08:47.584471,NA
BGE-M3-S,turkish,-1,KMeans,reg,mean,700,107.87225556373596,0.0005062350859426821,2025-08-28 18:10:35.460692,NA
BGE-M3-S,turkish,-1,KMeans,reg,mmm,700,106.2913293838501,0.0005026848775474105,2025-08-28 18:12:21.755883,NA
MiniLM-S,turkish,-1,KMeans,reg,mean,700,48.774182081222534,0.00010704747483236095,2025-08-28 18:13:10.543186,NA
MiniLM-S,turkish,-1,KMeans,reg,mmm,700,46.55380702018738,0.00010366346488458379,2025-08-28 18:13:57.102188,NA
mE5-S,turkish,-1,KMeans,reg,mean,700,56.67444467544556,0.00013218948760338955,2025-08-28 18:14:53.781933,NA
mE5-S,turkish,-1,KMeans,reg,mmm,700,53.265660524368286,0.00012931007347009502,2025-08-28 18:15:47.053243,NA
MPNet-S,turkish,-1,KMeans,reg,mean,700,53.86839175224304,0.0001847945579871392,2025-08-28 18:16:40.926617,NA
MPNet-S,turkish,-1,KMeans,reg,mmm,700,51.95998525619507,0.00018498179260888908,2025-08-28 18:17:32.891580,NA
mBERT-T,turkish,-1,KMeans++,reg,mean,700,51.34621238708496,0.00023729623529017765,2025-08-28 18:18:24.242036,NA
mBERT-T,turkish,-1,KMeans++,reg,mmm,700,50.74657464027405,0.00023403023367186916,2025-08-28 18:19:14.992560,NA
mT5-T,turkish,-1,KMeans++,reg,mean,700,98.77087020874023,0.0004439179491803436,2025-08-28 18:20:53.767497,NA
mT5-T,turkish,-1,KMeans++,reg,mmm,700,99.69416069984436,0.00044915827853958415,2025-08-28 18:22:33.465503,NA
XGLM-T,turkish,-1,KMeans++,reg,mean,700,140.8629868030548,0.0007247262735638406,2025-08-28 18:24:54.340893,NA
XGLM-T,turkish,-1,KMeans++,reg,mmm,700,139.81168293952942,0.0007220668361189175,2025-08-28 18:27:14.165382,NA
mDeBERTa-T,turkish,-1,KMeans++,reg,mean,700,104.66436004638672,0.0005093225186762147,2025-08-28 18:28:58.833678,NA
mDeBERTa-T,turkish,-1,KMeans++,reg,mmm,700,104.54269909858704,0.0005083380285521619,2025-08-28 18:30:43.380383,NA
XLM-R-T,turkish,-1,KMeans++,reg,mean,700,54.264922857284546,0.0002481920578633614,2025-08-28 18:31:37.649105,NA
XLM-R-T,turkish,-1,KMeans++,reg,mmm,700,54.505136489868164,0.00024638929192233967,2025-08-28 18:32:32.158260,NA
BGE-M3-S,turkish,-1,KMeans++,reg,mean,700,107.32633471488953,0.0005036029503278325,2025-08-28 18:34:19.488512,NA
