embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
mBERT-T,english,3,RandomForest,reg,mean,1020,12.478600090980763,0.00013879303469581557,2025-08-22 05:17:31.070461
mBERT-T,english,3,RandomForest,reg,mmm,1020,13.227863884007093,0.0001460377005632255,2025-08-22 05:17:44.803083
mT5-T,english,3,RandomForest,reg,mean,1020,16.484133735008072,0.00018943937309226657,2025-08-22 05:18:01.792608
mT5-T,english,3,RandomForest,reg,mmm,1020,16.49262238101801,0.00018934882601805408,2025-08-22 05:18:18.791354
XGLM-T,english,3,RandomForest,reg,mean,1020,25.32102589198621,0.0003511888331589445,2025-08-22 05:18:44.620829
XGLM-T,english,3,RandomForest,reg,mmm,1020,25.319228816020768,0.00034979133032838326,2025-08-22 05:19:10.444279
mDeBERTa-T,english,3,RandomForest,reg,mean,1020,15.772215228003915,0.00019357949195454366,2025-08-22 05:19:26.725156
mDeBERTa-T,english,3,RandomForest,reg,mmm,1020,15.626560185017297,0.00019242531298641142,2025-08-22 05:19:42.860503
XLM-R-T,english,3,RandomForest,reg,mean,1020,12.959213730995543,0.0001433477230390057,2025-08-22 05:19:56.325411
XLM-R-T,english,3,RandomForest,reg,mmm,1020,12.862037932005478,0.00014124038047491744,2025-08-22 05:20:09.694095
BGE-M3-S,english,3,RandomForest,reg,mean,1020,25.821459538012277,0.00035594192334134395,2025-08-22 05:20:36.023363
BGE-M3-S,english,3,RandomForest,reg,mmm,1020,25.804110306984512,0.000358509454490677,2025-08-22 05:21:02.335719
MiniLM-S,english,3,RandomForest,reg,mean,1020,14.337633560993709,0.000123431469559744,2025-08-22 05:21:17.179294
MiniLM-S,english,3,RandomForest,reg,mmm,1020,14.052274108020356,0.00011926321736162616,2025-08-22 05:21:31.737841
mE5-S,english,3,RandomForest,reg,mean,1020,14.786049967020517,0.0001254550371253493,2025-08-22 05:21:47.030217
mE5-S,english,3,RandomForest,reg,mmm,1020,14.699547611991875,0.00012637930495529323,2025-08-22 05:22:02.239895
MPNet-S,english,3,RandomForest,reg,mean,1020,15.040939136000816,0.0001743112658245375,2025-08-22 05:22:17.791420
MPNet-S,english,3,RandomForest,reg,mmm,1020,14.893027437996352,0.00017120184860648608,2025-08-22 05:22:33.190375
mBERT-T,english,3,XGBoost,reg,mean,1020,12.108542069996474,0.00013088238872877242,2025-08-22 05:22:45.805323
mBERT-T,english,3,XGBoost,reg,mmm,1020,12.22354064998217,0.00013505996740532087,2025-08-22 05:22:58.538720
mT5-T,english,3,XGBoost,reg,mean,1020,15.933484635985224,0.00018236664581291115,2025-08-22 05:23:14.979410
mT5-T,english,3,XGBoost,reg,mmm,1020,16.037569980020635,0.00018238054912702296,2025-08-22 05:23:31.529340
XGLM-T,english,3,XGBoost,reg,mean,1020,24.835993029992096,0.0003448197725103101,2025-08-22 05:23:56.869482
XGLM-T,english,3,XGBoost,reg,mmm,1020,24.849751992005622,0.0003423576018394988,2025-08-22 05:24:22.224058
mDeBERTa-T,english,3,XGBoost,reg,mean,1020,15.29678013100056,0.00018658608519036692,2025-08-22 05:24:38.028565
mDeBERTa-T,english,3,XGBoost,reg,mmm,1020,15.344614616973558,0.00018630302868330751,2025-08-22 05:24:53.884583
XLM-R-T,english,3,XGBoost,reg,mean,1020,12.53891687100986,0.0001378202176927907,2025-08-22 05:25:06.930760
XLM-R-T,english,3,XGBoost,reg,mmm,1020,12.545255415985594,0.0001384249580753423,2025-08-22 05:25:19.983042
BGE-M3-S,english,3,XGBoost,reg,mean,1020,25.342134064005222,0.0003518037830305436,2025-08-22 05:25:45.831543
BGE-M3-S,english,3,XGBoost,reg,mmm,1020,25.395705719012767,0.000350585717962657,2025-08-22 05:26:11.738931
MiniLM-S,english,3,XGBoost,reg,mean,1020,13.855916544998763,0.00011831299621315465,2025-08-22 05:26:26.101482
MiniLM-S,english,3,XGBoost,reg,mmm,1020,14.604981387994485,0.00012517699599435671,2025-08-22 05:26:41.213411
mE5-S,english,3,XGBoost,reg,mean,1020,14.12191426102072,0.00012078240143365369,2025-08-22 05:26:55.846679
mE5-S,english,3,XGBoost,reg,mmm,1020,13.998261497996282,0.0001187041943855185,2025-08-22 05:27:10.350980
MPNet-S,english,3,XGBoost,reg,mean,1020,14.544766263017664,0.00016632565162669134,2025-08-22 05:27:25.402193
MPNet-S,english,3,XGBoost,reg,mmm,1020,14.55601735599339,0.0001653221426980777,2025-08-22 05:27:40.464675
mBERT-T,english,3,GaussianNB,reg,mean,1020,12.061504393990617,0.0001343513949661853,2025-08-22 05:27:53.032122
mBERT-T,english,3,GaussianNB,reg,mmm,1020,12.11999070699676,0.00013263801944381865,2025-08-22 05:28:05.656866
mT5-T,english,3,GaussianNB,reg,mean,1020,16.013479387009284,0.00018381703779655098,2025-08-22 05:28:22.177924
mT5-T,english,3,GaussianNB,reg,mmm,1020,15.831245089008007,0.00017854479644176225,2025-08-22 05:28:38.517101
XGLM-T,english,3,GaussianNB,reg,mean,1020,24.797221184009686,0.0003409081258506927,2025-08-22 05:29:03.818170
XGLM-T,english,3,GaussianNB,reg,mmm,1020,24.819410130003234,0.0003437177928829793,2025-08-22 05:29:29.140927
mDeBERTa-T,english,3,GaussianNB,reg,mean,1020,15.115791021002224,0.00018125205730955382,2025-08-22 05:29:44.763552
mDeBERTa-T,english,3,GaussianNB,reg,mmm,1020,15.285968079988379,0.00018538817524593382,2025-08-22 05:30:00.555617
XLM-R-T,english,3,GaussianNB,reg,mean,1020,12.379594545986038,0.00013531532763455618,2025-08-22 05:30:13.443228
XLM-R-T,english,3,GaussianNB,reg,mmm,1020,12.412500259000808,0.00013596204659857713,2025-08-22 05:30:26.362299
BGE-M3-S,english,3,GaussianNB,reg,mean,1020,25.532040557998698,0.00035379066831779627,2025-08-22 05:30:52.400165
BGE-M3-S,english,3,GaussianNB,reg,mmm,1020,25.4848174250219,0.00035394673028088584,2025-08-22 05:31:18.391685
MiniLM-S,english,3,GaussianNB,reg,mean,1020,13.697799299989128,0.00011609410665953146,2025-08-22 05:31:32.598758
MiniLM-S,english,3,GaussianNB,reg,mmm,1020,13.689061585988384,0.00011587381478633877,2025-08-22 05:31:46.794382
mE5-S,english,3,GaussianNB,reg,mean,1020,13.86563637299696,0.00011615361849297576,2025-08-22 05:32:01.170623
mE5-S,english,3,GaussianNB,reg,mmm,1020,13.818102160003036,0.00011599400493110248,2025-08-22 05:32:15.495487
MPNet-S,english,3,GaussianNB,reg,mean,1020,14.47591228102101,0.0001654520987494632,2025-08-22 05:32:30.480660
MPNet-S,english,3,GaussianNB,reg,mmm,1020,14.431493955984479,0.00016491852355467589,2025-08-22 05:32:45.418098
mBERT-T,english,3,linear,deep,mean,1020,12.02468269498786,0.00013186886452179954,2025-08-22 05:32:57.952560
mBERT-T,english,3,linear,deep,mmm,1020,12.166651493986137,0.00013477331534234472,2025-08-22 05:33:10.630476
mT5-T,english,3,linear,deep,mean,1020,15.696224840998184,0.0001782587238834394,2025-08-22 05:33:26.833045
mT5-T,english,3,linear,deep,mmm,1020,15.914808950998122,0.0001807328437146683,2025-08-22 05:33:43.258318
XGLM-T,english,3,linear,deep,mean,1020,24.78362398999161,0.000339859809409102,2025-08-22 05:34:08.550369
XGLM-T,english,3,linear,deep,mmm,1020,24.93271484298748,0.000346071178079339,2025-08-22 05:34:33.987045
mDeBERTa-T,english,3,linear,deep,mean,1020,15.180511800019303,0.00018243568439252805,2025-08-22 05:34:49.677708
mDeBERTa-T,english,3,linear,deep,mmm,1020,15.254568432981614,0.00018528980290940606,2025-08-22 05:35:05.439384
XLM-R-T,english,3,linear,deep,mean,1020,12.450893369008554,0.00013501752100437568,2025-08-22 05:35:18.396547
XLM-R-T,english,3,linear,deep,mmm,1020,12.454444965987932,0.00013688992795200312,2025-08-22 05:35:31.357343
BGE-M3-S,english,3,linear,deep,mean,1020,25.37817126599839,0.00035188154971540136,2025-08-22 05:35:57.242422
BGE-M3-S,english,3,linear,deep,mmm,1020,25.3640980689961,0.0003498747642901406,2025-08-22 05:36:23.112632
MiniLM-S,english,3,linear,deep,mean,1020,13.648818027984817,0.00011604575231458246,2025-08-22 05:36:37.267414
MiniLM-S,english,3,linear,deep,mmm,1020,13.67313099099556,0.00011504768193943257,2025-08-22 05:36:51.446931
mE5-S,english,3,linear,deep,mean,1020,13.903632840985665,0.00011659869895131429,2025-08-22 05:37:05.858329
mE5-S,english,3,linear,deep,mmm,1020,14.059892601013416,0.00011802161479747725,2025-08-22 05:37:20.424720
MPNet-S,english,3,linear,deep,mean,1020,14.46054308701423,0.00016491643400519298,2025-08-22 05:37:35.391108
MPNet-S,english,3,linear,deep,mmm,1020,14.49827726901276,0.00016460648043237252,2025-08-22 05:37:50.395191
mBERT-T,english,3,resmicro,deep,mean,1020,12.122660769993672,0.00013246656892746327,2025-08-22 05:38:03.022847
mBERT-T,english,3,resmicro,deep,mmm,1020,12.268560942990007,0.0001356336241775817,2025-08-22 05:38:15.796493
mT5-T,english,3,resmicro,deep,mean,1020,15.851384131005034,0.00018176527854049603,2025-08-22 05:38:32.154088
mT5-T,english,3,resmicro,deep,mmm,1020,15.91776907100575,0.00018179949690157985,2025-08-22 05:38:48.583379
XGLM-T,english,3,resmicro,deep,mean,1020,24.671904632006772,0.0003383733335925958,2025-08-22 05:39:13.760335
XGLM-T,english,3,resmicro,deep,mmm,1020,24.82204011399881,0.0003443146232666203,2025-08-22 05:39:39.088272
mDeBERTa-T,english,3,resmicro,deep,mean,1020,15.182219897018513,0.00018271830267950695,2025-08-22 05:39:54.776641
mDeBERTa-T,english,3,resmicro,deep,mmm,1020,15.174229456984904,0.00018356125591799085,2025-08-22 05:40:10.458323
XLM-R-T,english,3,resmicro,deep,mean,1020,12.410154654004145,0.000137078010934469,2025-08-22 05:40:23.374833
XLM-R-T,english,3,resmicro,deep,mmm,1020,12.471916926995618,0.00013600304023074627,2025-08-22 05:40:36.352918
BGE-M3-S,english,3,resmicro,deep,mean,1020,25.600492350000422,0.00035013232282207275,2025-08-22 05:41:02.462411
BGE-M3-S,english,3,resmicro,deep,mmm,1020,25.492371283005923,0.0003517376609606201,2025-08-22 05:41:28.460207
MiniLM-S,english,3,resmicro,deep,mean,1020,13.890730357001303,0.0001185210252827606,2025-08-22 05:41:42.858734
MiniLM-S,english,3,resmicro,deep,mmm,1020,13.763555631012423,0.00011645038950255828,2025-08-22 05:41:57.128603
mE5-S,english,3,resmicro,deep,mean,1020,13.868650148011511,0.00011816469290086551,2025-08-22 05:42:11.504337
mE5-S,english,3,resmicro,deep,mmm,1020,13.895098160981433,0.00011836132911898823,2025-08-22 05:42:25.905550
MPNet-S,english,3,resmicro,deep,mean,1020,14.552772028982872,0.0001642201090871087,2025-08-22 05:42:40.963918
MPNet-S,english,3,resmicro,deep,mmm,1020,14.584851143998094,0.0001661668458299963,2025-08-22 05:42:56.054967
mBERT-T,english,3,microffn,deep,mean,1020,12.375301638996461,0.0001355719559853047,2025-08-22 05:43:08.935103
mBERT-T,english,3,microffn,deep,mmm,1020,12.160299220995512,0.0001330473168911115,2025-08-22 05:43:21.600268
mT5-T,english,3,microffn,deep,mean,1020,15.909836874023313,0.00018148027678249046,2025-08-22 05:43:38.016332
mT5-T,english,3,microffn,deep,mmm,1020,15.822151767002651,0.00018055636366433368,2025-08-22 05:43:54.349008
XGLM-T,english,3,microffn,deep,mean,1020,24.853256139002042,0.00034182106565471866,2025-08-22 05:44:19.707587
XGLM-T,english,3,microffn,deep,mmm,1020,26.408660963992588,0.0003646677796531323,2025-08-22 05:44:46.620395
mDeBERTa-T,english,3,microffn,deep,mean,1020,15.335801365989028,0.00018622811447699373,2025-08-22 05:45:02.461961
mDeBERTa-T,english,3,microffn,deep,mmm,1020,15.24031958199339,0.00018600110182403378,2025-08-22 05:45:18.210870
XLM-R-T,english,3,microffn,deep,mean,1020,12.445531833014684,0.00013473278004259186,2025-08-22 05:45:31.163099
XLM-R-T,english,3,microffn,deep,mmm,1020,12.552619511989178,0.00013817609821234958,2025-08-22 05:45:44.222208
BGE-M3-S,english,3,microffn,deep,mean,1020,25.466024344001198,0.00035328429899058407,2025-08-22 05:46:10.195841
BGE-M3-S,english,3,microffn,deep,mmm,1020,25.312317220988916,0.00035093356184093006,2025-08-22 05:46:36.018932
MiniLM-S,english,3,microffn,deep,mean,1020,13.83400129902293,0.00011938043917283606,2025-08-22 05:46:50.360569
MiniLM-S,english,3,microffn,deep,mmm,1020,13.809765459009213,0.00011836000410653552,2025-08-22 05:47:04.677128
mE5-S,english,3,microffn,deep,mean,1020,13.94395000700024,0.00011899343834900152,2025-08-22 05:47:19.126939
mE5-S,english,3,microffn,deep,mmm,1020,13.94053184700897,0.00011745353373017594,2025-08-22 05:47:33.573226
MPNet-S,english,3,microffn,deep,mean,1020,14.423998245998519,0.0001642854648189779,2025-08-22 05:47:48.503186
MPNet-S,english,3,microffn,deep,mmm,1020,14.462679297983414,0.00016599987200638998,2025-08-22 05:48:03.472193
mBERT-T,chinese,2,LightGBM,reg,mean,1020,12.484290973981842,0.0001405635647210134,2025-08-22 05:48:16.470161
mBERT-T,chinese,2,LightGBM,reg,mmm,1020,12.579906444007065,0.0001405230761027378,2025-08-22 05:48:29.555924
mT5-T,chinese,2,LightGBM,reg,mean,1020,14.662181845982559,0.00016022538355027867,2025-08-22 05:48:44.731277
mT5-T,chinese,2,LightGBM,reg,mmm,1020,14.668352360022254,0.00016028755364939538,2025-08-22 05:48:59.905854
XGLM-T,chinese,2,LightGBM,reg,mean,1020,25.128323619021103,0.00034240633306062624,2025-08-22 05:49:25.538765
XGLM-T,chinese,2,LightGBM,reg,mmm,1020,24.23011963700992,0.0003309677264071806,2025-08-22 05:49:50.272861
mDeBERTa-T,chinese,2,LightGBM,reg,mean,1020,14.060754763981095,0.0001636724458097889,2025-08-22 05:50:04.840132
mDeBERTa-T,chinese,2,LightGBM,reg,mmm,1020,14.1790741099976,0.00016631167377760894,2025-08-22 05:50:19.524803
XLM-R-T,chinese,2,LightGBM,reg,mean,1020,11.709186063992092,0.0001216230391730412,2025-08-22 05:50:31.739729
XLM-R-T,chinese,2,LightGBM,reg,mmm,1020,11.682163255987689,0.00012232811384424582,2025-08-22 05:50:43.928309
BGE-M3-S,chinese,2,LightGBM,reg,mean,1020,24.40278473100625,0.000334534190537949,2025-08-22 05:51:08.836671
BGE-M3-S,chinese,2,LightGBM,reg,mmm,1020,24.456532204989344,0.00033575498195530874,2025-08-22 05:51:33.802111
MiniLM-S,chinese,2,LightGBM,reg,mean,1020,13.660253644018667,0.0001160068267100634,2025-08-22 05:51:47.968276
MiniLM-S,chinese,2,LightGBM,reg,mmm,1020,13.5570242649992,0.00011305944312269872,2025-08-22 05:52:02.032788
mE5-S,chinese,2,LightGBM,reg,mean,1020,13.823361215996556,0.00011627422173586752,2025-08-22 05:52:16.366301
mE5-S,chinese,2,LightGBM,reg,mmm,1020,13.776141322014155,0.00011655794984219878,2025-08-22 05:52:30.648839
MPNet-S,chinese,2,LightGBM,reg,mean,1020,14.387920560024213,0.00016279739779629502,2025-08-22 05:52:45.541747
MPNet-S,chinese,2,LightGBM,reg,mmm,1020,14.221928410988767,0.00015904086492018956,2025-08-22 05:53:00.270116
mBERT-T,chinese,2,LogisticRegression,reg,mean,1020,12.878815742995357,0.00015441693287774705,2025-08-22 05:53:13.654358
mBERT-T,chinese,2,LogisticRegression,reg,mmm,1020,13.07651957499911,0.0001583888550459143,2025-08-22 05:53:27.239268
mT5-T,chinese,2,LogisticRegression,reg,mean,1020,15.267838373983977,0.0001811950132627055,2025-08-22 05:53:43.016529
mT5-T,chinese,2,LogisticRegression,reg,mmm,1020,15.31809544999851,0.00018320641774675035,2025-08-22 05:53:58.839766
XGLM-T,chinese,2,LogisticRegression,reg,mean,1020,25.092887042992515,0.0003511005334607812,2025-08-22 05:54:24.439213
XGLM-T,chinese,2,LogisticRegression,reg,mmm,1020,24.547055263014045,0.0003522141341754753,2025-08-22 05:54:49.490826
mDeBERTa-T,chinese,2,LogisticRegression,reg,mean,1020,14.837835252983496,0.0001895699000023198,2025-08-22 05:55:04.834028
mDeBERTa-T,chinese,2,LogisticRegression,reg,mmm,1020,14.926951514004031,0.00019169138785490574,2025-08-22 05:55:20.266750
XLM-R-T,chinese,2,LogisticRegression,reg,mean,1020,12.251962882990483,0.00014460102993276943,2025-08-22 05:55:33.025194
XLM-R-T,chinese,2,LogisticRegression,reg,mmm,1020,12.106373274000362,0.00014093585537682492,2025-08-22 05:55:45.640459
BGE-M3-S,chinese,2,LogisticRegression,reg,mean,1020,25.197446820006007,0.0003542692256922982,2025-08-22 05:56:11.343843
BGE-M3-S,chinese,2,LogisticRegression,reg,mmm,1020,25.244878698984394,0.00035882491388416576,2025-08-22 05:56:37.094763
MiniLM-S,chinese,2,LogisticRegression,reg,mean,1020,14.699074351985473,0.0001403177303880549,2025-08-22 05:56:52.304296
MiniLM-S,chinese,2,LogisticRegression,reg,mmm,1020,14.60573394500534,0.0001374101071608833,2025-08-22 05:57:07.419071
mE5-S,chinese,2,LogisticRegression,reg,mean,1020,15.039498266007286,0.0001405305315648813,2025-08-22 05:57:22.966331
mE5-S,chinese,2,LogisticRegression,reg,mmm,1020,15.007848292007111,0.00014317802975828746,2025-08-22 05:57:38.481433
MPNet-S,chinese,2,LogisticRegression,reg,mean,1020,15.530128123995382,0.00018823621414488964,2025-08-22 05:57:54.524560
MPNet-S,chinese,2,LogisticRegression,reg,mmm,1020,15.235999122000067,0.00018510304815027532,2025-08-22 05:58:10.267407
mBERT-T,chinese,2,RandomForest,reg,mean,1020,13.257075200992404,0.00014930317757144368,2025-08-22 05:58:24.032110
mBERT-T,chinese,2,RandomForest,reg,mmm,1020,13.299397588998545,0.00015227926569888158,2025-08-22 05:58:37.836810
mT5-T,chinese,2,RandomForest,reg,mean,1020,15.160010938008782,0.0001685514547290024,2025-08-22 05:58:53.504576
mT5-T,chinese,2,RandomForest,reg,mmm,1020,15.172448069002712,0.0001681654981810319,2025-08-22 05:59:09.181434
XGLM-T,chinese,2,RandomForest,reg,mean,1020,24.79787453802419,0.00033659424557687677,2025-08-22 05:59:34.489445
XGLM-T,chinese,2,RandomForest,reg,mmm,1020,24.899155783001333,0.0003437488846796458,2025-08-22 05:59:59.892964
mDeBERTa-T,chinese,2,RandomForest,reg,mean,1020,14.634212078992277,0.00017378946122849955,2025-08-22 06:00:15.034964
mDeBERTa-T,chinese,2,RandomForest,reg,mmm,1020,14.6674178870162,0.0001740607221233101,2025-08-22 06:00:30.208829
XLM-R-T,chinese,2,RandomForest,reg,mean,1020,12.25204230498639,0.000129928214853224,2025-08-22 06:00:42.967910
XLM-R-T,chinese,2,RandomForest,reg,mmm,1020,12.280448265984887,0.00013100862017445498,2025-08-22 06:00:55.761036
BGE-M3-S,chinese,2,RandomForest,reg,mean,1020,25.060630045016296,0.0003454974610689654,2025-08-22 06:01:21.330458
BGE-M3-S,chinese,2,RandomForest,reg,mmm,1020,24.673410176998004,0.0003385198768224305,2025-08-22 06:01:46.510434
MiniLM-S,chinese,2,RandomForest,reg,mean,1020,13.946011838997947,0.00011674654127211834,2025-08-22 06:02:00.962953
MiniLM-S,chinese,2,RandomForest,reg,mmm,1020,14.453616409999086,0.00012451548710693065,2025-08-22 06:02:15.922939
mE5-S,chinese,2,RandomForest,reg,mean,1020,14.119947925995803,0.00011963666663540076,2025-08-22 06:02:30.549229
mE5-S,chinese,2,RandomForest,reg,mmm,1020,14.600385543017182,0.0001254112440692353,2025-08-22 06:02:45.656117
MPNet-S,chinese,2,RandomForest,reg,mean,1020,14.809322173998225,0.00016716047918446616,2025-08-22 06:03:00.970401
MPNet-S,chinese,2,RandomForest,reg,mmm,1020,14.625850773009006,0.0001656258099915911,2025-08-22 06:03:16.103125
mBERT-T,chinese,2,XGBoost,reg,mean,1020,12.510429585003294,0.00014045094986965716,2025-08-22 06:03:29.119486
mBERT-T,chinese,2,XGBoost,reg,mmm,1020,12.735471921012504,0.0001433648982756341,2025-08-22 06:03:42.362676
mT5-T,chinese,2,XGBoost,reg,mean,1020,14.639073434984311,0.00015737500047091038,2025-08-22 06:03:57.507231
mT5-T,chinese,2,XGBoost,reg,mmm,1020,14.868594927014783,0.00016063096651659325,2025-08-22 06:04:12.880449
XGLM-T,chinese,2,XGBoost,reg,mean,1020,24.25959815600072,0.0003321628036504389,2025-08-22 06:04:37.644633
XGLM-T,chinese,2,XGBoost,reg,mmm,1020,24.48892527501448,0.000336176504912711,2025-08-22 06:05:02.637271
mDeBERTa-T,chinese,2,XGBoost,reg,mean,1020,14.086556410999037,0.00016374674327098874,2025-08-22 06:05:17.230356
mDeBERTa-T,chinese,2,XGBoost,reg,mmm,1020,14.505532423005207,0.0001706418681970955,2025-08-22 06:05:32.245111
XLM-R-T,chinese,2,XGBoost,reg,mean,1020,11.70547386497492,0.00012149081101149932,2025-08-22 06:05:44.463069
XLM-R-T,chinese,2,XGBoost,reg,mmm,1020,11.70448247899185,0.0001232649085836231,2025-08-22 06:05:56.677282
BGE-M3-S,chinese,2,XGBoost,reg,mean,1020,24.77644277201034,0.0003426863232348973,2025-08-22 06:06:21.960447
BGE-M3-S,chinese,2,XGBoost,reg,mmm,1020,24.4202512660122,0.00033553692398692776,2025-08-22 06:06:46.885834
MiniLM-S,chinese,2,XGBoost,reg,mean,1020,13.774199689010857,0.00011692557096725389,2025-08-22 06:07:01.166002
MiniLM-S,chinese,2,XGBoost,reg,mmm,1020,13.773352921998594,0.00011594690074736228,2025-08-22 06:07:15.451224
mE5-S,chinese,2,XGBoost,reg,mean,1020,14.11146373298834,0.00012111576880921006,2025-08-22 06:07:30.068022
mE5-S,chinese,2,XGBoost,reg,mmm,1020,13.912150246993406,0.00011723009999403191,2025-08-22 06:07:44.486481
MPNet-S,chinese,2,XGBoost,reg,mean,1020,14.230882281000959,0.00016218466223260215,2025-08-22 06:07:59.223267
MPNet-S,chinese,2,XGBoost,reg,mmm,1020,14.377524379990064,0.00016370638087699635,2025-08-22 06:08:14.114678
mBERT-T,chinese,2,GaussianNB,reg,mean,1020,12.554969861987047,0.0001402013794419387,2025-08-22 06:08:27.174656
mBERT-T,chinese,2,GaussianNB,reg,mmm,1020,12.526506969996262,0.0001393234822621969,2025-08-22 06:08:40.207192
mT5-T,chinese,2,GaussianNB,reg,mean,1020,14.863043843011837,0.00016126632616012053,2025-08-22 06:08:55.577872
mT5-T,chinese,2,GaussianNB,reg,mmm,1020,14.630068969010608,0.00015744035196062922,2025-08-22 06:09:10.713890
XGLM-T,chinese,2,GaussianNB,reg,mean,1020,24.24167182002566,0.00033148720905877555,2025-08-22 06:09:35.458835
XGLM-T,chinese,2,GaussianNB,reg,mmm,1020,24.176640627003508,0.00032974997585914697,2025-08-22 06:10:00.139236
mDeBERTa-T,chinese,2,GaussianNB,reg,mean,1020,14.067918936983915,0.000165534507178075,2025-08-22 06:10:14.714490
mDeBERTa-T,chinese,2,GaussianNB,reg,mmm,1020,14.126267123006983,0.00016552181453771822,2025-08-22 06:10:29.347662
XLM-R-T,chinese,2,GaussianNB,reg,mean,1020,11.783035638014553,0.00012185571239967837,2025-08-22 06:10:41.637303
XLM-R-T,chinese,2,GaussianNB,reg,mmm,1020,11.695330290996935,0.00012241536570140293,2025-08-22 06:10:53.839149
BGE-M3-S,chinese,2,GaussianNB,reg,mean,1020,24.32628708498669,0.00033325007808831814,2025-08-22 06:11:18.672700
BGE-M3-S,chinese,2,GaussianNB,reg,mmm,1020,24.48119808899355,0.00033596992541578386,2025-08-22 06:11:43.664955
MiniLM-S,chinese,2,GaussianNB,reg,mean,1020,13.585800868022488,0.00011650805160473819,2025-08-22 06:11:57.758050
MiniLM-S,chinese,2,GaussianNB,reg,mmm,1020,13.543362016993342,0.00011469077430666963,2025-08-22 06:12:11.807597
mE5-S,chinese,2,GaussianNB,reg,mean,1020,13.886502993002068,0.00011525799533264574,2025-08-22 06:12:26.200526
mE5-S,chinese,2,GaussianNB,reg,mmm,1020,13.80591956799617,0.00011590530220101223,2025-08-22 06:12:40.513905
MPNet-S,chinese,2,GaussianNB,reg,mean,1020,14.222945653978968,0.0001599570303617166,2025-08-22 06:12:55.243307
MPNet-S,chinese,2,GaussianNB,reg,mmm,1020,14.120889524027007,0.00016036339518347574,2025-08-22 06:13:09.873973
mBERT-T,chinese,2,linear,deep,mean,1020,12.88942546301405,0.00014638751365637144,2025-08-22 06:13:23.269468
mBERT-T,chinese,2,linear,deep,mmm,1020,12.551453346997732,0.0001415710994258025,2025-08-22 06:13:36.326439
mT5-T,chinese,2,linear,deep,mean,1020,14.8920800180058,0.00016188711565056084,2025-08-22 06:13:51.724410
mT5-T,chinese,2,linear,deep,mmm,1020,14.616761444020085,0.00015900875279471034,2025-08-22 06:14:06.848197
XGLM-T,chinese,2,linear,deep,mean,1020,24.397074292006437,0.0003345269337860372,2025-08-22 06:14:31.749245
XGLM-T,chinese,2,linear,deep,mmm,1020,24.321989946998656,0.0003333337603866947,2025-08-22 06:14:56.582032
mDeBERTa-T,chinese,2,linear,deep,mean,1020,14.014738316007424,0.00016406085613653276,2025-08-22 06:15:11.103656
mDeBERTa-T,chinese,2,linear,deep,mmm,1020,14.272722016001353,0.00016768878716814624,2025-08-22 06:15:25.882765
XLM-R-T,chinese,2,linear,deep,mean,1020,11.693990894011222,0.0001235659622826871,2025-08-22 06:15:38.085660
XLM-R-T,chinese,2,linear,deep,mmm,1020,11.717726081988076,0.00012357418915652748,2025-08-22 06:15:50.310725
BGE-M3-S,chinese,2,linear,deep,mean,1020,24.416477764985757,0.0003345503182436035,2025-08-22 06:16:15.233627
BGE-M3-S,chinese,2,linear,deep,mmm,1020,24.43879268600722,0.0003351050440499566,2025-08-22 06:16:40.179144
MiniLM-S,chinese,2,linear,deep,mean,1020,13.592146340990439,0.00011448999155958672,2025-08-22 06:16:54.280812
MiniLM-S,chinese,2,linear,deep,mmm,1020,13.56666798601509,0.00011483357281253053,2025-08-22 06:17:08.356295
mE5-S,chinese,2,linear,deep,mean,1020,13.986765870009549,0.00011649657886416133,2025-08-22 06:17:22.851791
mE5-S,chinese,2,linear,deep,mmm,1020,13.887496459006798,0.00011702311843697455,2025-08-22 06:17:37.247204
MPNet-S,chinese,2,linear,deep,mean,1020,14.160811123001622,0.0001611482843095577,2025-08-22 06:17:51.914530
MPNet-S,chinese,2,linear,deep,mmm,1020,14.139793451002333,0.00015923761375420778,2025-08-22 06:18:06.561172
mBERT-T,chinese,2,resmicro,deep,mean,1020,12.607317808986409,0.00014183227088806653,2025-08-22 06:18:19.674202
mBERT-T,chinese,2,resmicro,deep,mmm,1020,12.732223180995788,0.00014443183736526788,2025-08-22 06:18:32.911950
mT5-T,chinese,2,resmicro,deep,mean,1020,14.75408646298456,0.00015993194636099351,2025-08-22 06:18:48.172060
mT5-T,chinese,2,resmicro,deep,mmm,1020,16.490437075000955,0.00018493538990956444,2025-08-22 06:19:05.166783
XGLM-T,chinese,2,resmicro,deep,mean,1020,24.373651325004175,0.0003351601288015557,2025-08-22 06:19:30.050001
XGLM-T,chinese,2,resmicro,deep,mmm,1020,24.474288669996895,0.0003357260992408671,2025-08-22 06:19:55.028242
mDeBERTa-T,chinese,2,resmicro,deep,mean,1020,14.12147473799996,0.00016750675363180282,2025-08-22 06:20:09.657617
mDeBERTa-T,chinese,2,resmicro,deep,mmm,1020,14.216350941976998,0.00016675707643822973,2025-08-22 06:20:24.380251
XLM-R-T,chinese,2,resmicro,deep,mean,1020,11.687164667004254,0.00012204953182457624,2025-08-22 06:20:36.574000
XLM-R-T,chinese,2,resmicro,deep,mmm,1020,11.71858612500364,0.0001231107927334115,2025-08-22 06:20:48.804235
