embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
BGE-M3-S,bengali,-1,KMeans,reg,borep,450,11.309958696365356,3.9906161082061854e-05,2025-08-25 12:50:59.425767
MiniLM-S,bengali,-1,KMeans,reg,mean,450,2.9780380725860596,5.920918751259645e-06,2025-08-25 12:51:02.405934
MiniLM-S,bengali,-1,KMeans,reg,mmm,450,4.584769248962402,8.92883811235428e-06,2025-08-25 12:51:06.993207
MiniLM-S,bengali,-1,KMeans,reg,tfidfw,450,3.157501459121704,6.264716783894434e-06,2025-08-25 12:51:10.152841
MiniLM-S,bengali,-1,KMeans,reg,sif,450,3.188976287841797,6.5518698936038556e-06,2025-08-25 12:51:13.344003
MiniLM-S,bengali,-1,KMeans,reg,borep,450,6.784442186355591,2.1337384770633997e-05,2025-08-25 12:51:20.130638
mE5-S,bengali,-1,KMeans,reg,mean,450,2.7895867824554443,5.577623794476191e-06,2025-08-25 12:51:22.922698
mE5-S,bengali,-1,KMeans,reg,mmm,450,4.537752866744995,8.925822913232777e-06,2025-08-25 12:51:27.462628
mE5-S,bengali,-1,KMeans,reg,tfidfw,450,3.092410087585449,6.027622662385305e-06,2025-08-25 12:51:30.556863
mE5-S,bengali,-1,KMeans,reg,sif,450,3.0537493228912354,6.2279520912965135e-06,2025-08-25 12:51:33.612585
mE5-S,bengali,-1,KMeans,reg,borep,450,6.529622793197632,2.075150399360392e-05,2025-08-25 12:51:40.144168
XLM-R-T,bengali,-1,KMeans++,reg,mean,450,3.2528176307678223,6.490274733834796e-06,2025-08-25 12:51:43.399041
XLM-R-T,bengali,-1,KMeans++,reg,mmm,450,6.610381126403809,1.2839441193386361e-05,2025-08-25 12:51:50.011749
XLM-R-T,bengali,-1,KMeans++,reg,tfidfw,450,3.690974235534668,7.388441851668887e-06,2025-08-25 12:51:53.704462
XLM-R-T,bengali,-1,KMeans++,reg,sif,450,3.6635146141052246,7.4752658843552614e-06,2025-08-25 12:51:57.370250
XLM-R-T,bengali,-1,KMeans++,reg,borep,450,9.500031471252441,3.283961496235412e-05,2025-08-25 12:52:06.872220
mBERT-T,bengali,-1,KMeans++,reg,mean,450,2.005777359008789,4.165888142585754e-06,2025-08-25 12:52:08.879728
mBERT-T,bengali,-1,KMeans++,reg,mmm,450,6.411426782608032,1.2532261582800637e-05,2025-08-25 12:52:15.293237
mBERT-T,bengali,-1,KMeans++,reg,tfidfw,450,2.4527502059936523,4.927983955542246e-06,2025-08-25 12:52:17.748007
mBERT-T,bengali,-1,KMeans++,reg,sif,450,2.461371898651123,5.181871561076906e-06,2025-08-25 12:52:20.211057
mBERT-T,bengali,-1,KMeans++,reg,borep,450,9.648907661437988,3.562531567614756e-05,2025-08-25 12:52:29.861638
mT5-T,bengali,-1,KMeans++,reg,mean,450,3.2095048427581787,6.484982840617497e-06,2025-08-25 12:52:33.081214
mT5-T,bengali,-1,KMeans++,reg,mmm,450,7.4901745319366455,1.471522066377458e-05,2025-08-25 12:52:40.573685
mT5-T,bengali,-1,KMeans++,reg,tfidfw,450,3.734642267227173,7.371077274834669e-06,2025-08-25 12:52:44.310482
mT5-T,bengali,-1,KMeans++,reg,sif,450,3.743650436401367,7.663044462733797e-06,2025-08-25 12:52:48.056318
mT5-T,bengali,-1,KMeans++,reg,borep,450,10.810469627380371,3.820209762740135e-05,2025-08-25 12:52:58.869554
XGLM-T,bengali,-1,KMeans++,reg,mean,450,6.062371730804443,1.1975990821917854e-05,2025-08-25 12:53:04.934083
XGLM-T,bengali,-1,KMeans++,reg,mmm,450,10.955985307693481,2.151938114186128e-05,2025-08-25 12:53:15.892493
XGLM-T,bengali,-1,KMeans++,reg,tfidfw,450,6.573362827301025,1.2985434807450685e-05,2025-08-25 12:53:22.467866
XGLM-T,bengali,-1,KMeans++,reg,sif,450,6.62252402305603,1.3418582703382881e-05,2025-08-25 12:53:29.092398
XGLM-T,bengali,-1,KMeans++,reg,borep,450,14.312782526016235,4.8313592571152584e-05,2025-08-25 12:53:43.407126
mDeBERTa-T,bengali,-1,KMeans++,reg,mean,450,3.188352108001709,6.349544179527848e-06,2025-08-25 12:53:46.597714
mDeBERTa-T,bengali,-1,KMeans++,reg,mmm,450,7.439508676528931,1.4421723744329952e-05,2025-08-25 12:53:54.039126
mDeBERTa-T,bengali,-1,KMeans++,reg,tfidfw,450,3.72086501121521,7.4482759886538544e-06,2025-08-25 12:53:57.762151
mDeBERTa-T,bengali,-1,KMeans++,reg,sif,450,3.7356691360473633,7.60831280708313e-06,2025-08-25 12:54:01.500224
