embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
MPNet-S,japanese,2,LightGBM,reg,mmm,300,14.669263362884521,3.7449406926830604e-05,2025-08-26 01:51:27.706754,282/300
mBERT-T,japanese,2,LogisticRegression,reg,mean,300,6.863992214202881,2.7250366867802764e-05,2025-08-26 01:51:34.574096,257/300
mBERT-T,japanese,2,LogisticRegression,reg,mmm,300,6.593592643737793,2.6947646824253933e-05,2025-08-26 01:51:41.171292,266/300
mT5-T,japanese,2,LogisticRegression,reg,mean,300,16.67651867866516,4.5006333829835055e-05,2025-08-26 01:51:57.851339,286/300
mT5-T,japanese,2,LogisticRegression,reg,mmm,300,16.58240008354187,4.452115322429686e-05,2025-08-26 01:52:14.437234,283/300
XGLM-T,japanese,2,LogisticRegression,reg,mean,300,21.74622941017151,7.901590256688457e-05,2025-08-26 01:52:36.186602,284/300
XGLM-T,japanese,2,LogisticRegression,reg,mmm,300,22.252074718475342,7.914040280998356e-05,2025-08-26 01:52:58.441344,178/300
mDeBERTa-T,japanese,2,LogisticRegression,reg,mean,300,8.522265195846558,3.385795352234609e-05,2025-08-26 01:53:06.974907,255/300
mDeBERTa-T,japanese,2,LogisticRegression,reg,mmm,300,8.37209177017212,3.3208715959754256e-05,2025-08-26 01:53:15.350008,250/300
XLM-R-T,japanese,2,LogisticRegression,reg,mean,300,7.512003660202026,2.5501761949469172e-05,2025-08-26 01:53:22.865252,290/300
XLM-R-T,japanese,2,LogisticRegression,reg,mmm,300,7.397514343261719,2.4965436699882387e-05,2025-08-26 01:53:30.265900,288/300
BGE-M3-S,japanese,2,LogisticRegression,reg,mean,300,22.348138332366943,8.117904814539533e-05,2025-08-26 01:53:52.618334,293/300
BGE-M3-S,japanese,2,LogisticRegression,reg,mmm,300,21.934857606887817,8.220203945628866e-05,2025-08-26 01:54:14.557061,292/300
MiniLM-S,japanese,2,LogisticRegression,reg,mean,300,12.951265811920166,2.6947626823385556e-05,2025-08-26 01:54:27.512493,278/300
MiniLM-S,japanese,2,LogisticRegression,reg,mmm,300,11.946803331375122,2.5644899423826826e-05,2025-08-26 01:54:39.463706,278/300
mE5-S,japanese,2,LogisticRegression,reg,mean,300,12.8427255153656,2.6779460982040123e-05,2025-08-26 01:54:52.310728,283/300
mE5-S,japanese,2,LogisticRegression,reg,mmm,300,12.41911244392395,2.6125270406631407e-05,2025-08-26 01:55:04.733938,283/300
MPNet-S,japanese,2,LogisticRegression,reg,mean,300,16.02326011657715,3.995281219252835e-05,2025-08-26 01:55:20.761032,288/300
MPNet-S,japanese,2,LogisticRegression,reg,mmm,300,15.33571457862854,3.865196462714672e-05,2025-08-26 01:55:36.100674,287/300
mBERT-T,japanese,2,RandomForest,reg,mean,300,7.447325944900513,2.770021064053452e-05,2025-08-26 01:55:43.551740,244/300
mBERT-T,japanese,2,RandomForest,reg,mmm,300,7.13397479057312,2.6566412550466404e-05,2025-08-26 01:55:50.688622,244/300
mT5-T,japanese,2,RandomForest,reg,mean,300,17.866756200790405,4.725494268694345e-05,2025-08-26 01:56:08.558429,274/300
mT5-T,japanese,2,RandomForest,reg,mmm,300,17.198699235916138,4.4882984515794737e-05,2025-08-26 01:56:25.760264,269/300
XGLM-T,japanese,2,RandomForest,reg,mean,300,22.230494260787964,7.916048842058339e-05,2025-08-26 01:56:47.993548,279/300
XGLM-T,japanese,2,RandomForest,reg,mmm,300,22.130326747894287,7.883577628909595e-05,2025-08-26 01:57:10.126811,276/300
mDeBERTa-T,japanese,2,RandomForest,reg,mean,300,9.286970138549805,3.414939306594707e-05,2025-08-26 01:57:19.424713,227/300
mDeBERTa-T,japanese,2,RandomForest,reg,mmm,300,9.024141311645508,3.4086813775300975e-05,2025-08-26 01:57:28.451739,240/300
XLM-R-T,japanese,2,RandomForest,reg,mean,300,8.503756761550903,2.718397105042305e-05,2025-08-26 01:57:36.958264,284/300
XLM-R-T,japanese,2,RandomForest,reg,mmm,300,7.765556573867798,2.626452985505263e-05,2025-08-26 01:57:44.726771,278/300
BGE-M3-S,japanese,2,RandomForest,reg,mean,300,22.592517852783203,8.209442071129577e-05,2025-08-26 01:58:07.323169,290/300
BGE-M3-S,japanese,2,RandomForest,reg,mmm,300,22.07695770263672,8.095176514216831e-05,2025-08-26 01:58:29.403913,286/300
MiniLM-S,japanese,2,RandomForest,reg,mean,300,11.74809217453003,2.5363715668218305e-05,2025-08-26 01:58:41.155976,272/300
MiniLM-S,japanese,2,RandomForest,reg,mmm,300,12.71892237663269,2.674506733086374e-05,2025-08-26 01:58:53.878845,271/300
mE5-S,japanese,2,RandomForest,reg,mean,300,13.143192529678345,2.7385301990310352e-05,2025-08-26 01:59:07.025851,278/300
mE5-S,japanese,2,RandomForest,reg,mmm,300,12.876014947891235,2.713143260825563e-05,2025-08-26 01:59:19.906093,277/300
MPNet-S,japanese,2,RandomForest,reg,mean,300,16.141366481781006,3.875441208735109e-05,2025-08-26 01:59:36.051492,281/300
MPNet-S,japanese,2,RandomForest,reg,mmm,300,16.6155948638916,3.9640886218680275e-05,2025-08-26 01:59:52.670713,277/300
mBERT-T,japanese,2,XGBoost,reg,mean,300,6.695673942565918,2.6372275756376756e-05,2025-08-26 01:59:59.369366,252/300
mBERT-T,japanese,2,XGBoost,reg,mmm,300,6.5700037479400635,2.637187337749534e-05,2025-08-26 02:00:05.942910,258/300
mT5-T,japanese,2,XGBoost,reg,mean,300,16.70063018798828,4.4566907399230536e-05,2025-08-26 02:00:22.647452,268/300
mT5-T,japanese,2,XGBoost,reg,mmm,300,16.564246892929077,4.440742308078126e-05,2025-08-26 02:00:39.214961,281/300
XGLM-T,japanese,2,XGBoost,reg,mean,300,21.952353477478027,7.87404204732905e-05,2025-08-26 02:01:01.170230,281/300
XGLM-T,japanese,2,XGBoost,reg,mmm,300,21.787384033203125,7.884006994459365e-05,2025-08-26 02:01:22.960666,281/300
mDeBERTa-T,japanese,2,XGBoost,reg,mean,300,8.445064783096313,3.364185390399563e-05,2025-08-26 02:01:31.416932,232/300
mDeBERTa-T,japanese,2,XGBoost,reg,mmm,300,8.187138319015503,3.2388376045152546e-05,2025-08-26 02:01:39.606962,253/300
XLM-R-T,japanese,2,XGBoost,reg,mean,300,7.670137405395508,2.6075119102493164e-05,2025-08-26 02:01:47.280284,290/300
XLM-R-T,japanese,2,XGBoost,reg,mmm,300,7.328538417816162,2.470764380863735e-05,2025-08-26 02:01:54.611749,292/300
BGE-M3-S,japanese,2,XGBoost,reg,mean,300,22.700125694274902,8.219193869594372e-05,2025-08-26 02:02:17.315812,291/300
BGE-M3-S,japanese,2,XGBoost,reg,mmm,300,22.23042368888855,8.055805921694546e-05,2025-08-26 02:02:39.550183,294/300
MiniLM-S,japanese,2,XGBoost,reg,mean,300,11.825255870819092,2.5481336078607674e-05,2025-08-26 02:02:51.379563,279/300
MiniLM-S,japanese,2,XGBoost,reg,mmm,300,11.645991802215576,2.499976831138736e-05,2025-08-26 02:03:03.030070,272/300
mE5-S,japanese,2,XGBoost,reg,mean,300,11.851532697677612,2.5391310242516825e-05,2025-08-26 02:03:14.885788,283/300
mE5-S,japanese,2,XGBoost,reg,mmm,300,11.570215225219727,2.4693936368431708e-05,2025-08-26 02:03:26.460170,283/300
MPNet-S,japanese,2,XGBoost,reg,mean,300,16.278472185134888,3.9391359176747504e-05,2025-08-26 02:03:42.742676,285/300
MPNet-S,japanese,2,XGBoost,reg,mmm,300,16.043903589248657,3.86916561614275e-05,2025-08-26 02:03:58.790609,286/300
mBERT-T,japanese,2,GaussianNB,reg,mean,300,6.967499256134033,2.632488955060641e-05,2025-08-26 02:04:05.761159,181/300
mBERT-T,japanese,2,GaussianNB,reg,mmm,300,6.80682110786438,2.696005367685247e-05,2025-08-26 02:04:12.571247,194/300
mT5-T,japanese,2,GaussianNB,reg,mean,300,16.840176820755005,4.5271423958101204e-05,2025-08-26 02:04:29.414851,162/300
mT5-T,japanese,2,GaussianNB,reg,mmm,300,16.61622977256775,4.481362552516162e-05,2025-08-26 02:04:46.034552,251/300
XGLM-T,japanese,2,GaussianNB,reg,mean,300,22.01106286048889,7.869566391037571e-05,2025-08-26 02:05:08.048785,271/300
XGLM-T,japanese,2,GaussianNB,reg,mmm,300,21.504512071609497,7.587793127150763e-05,2025-08-26 02:05:29.556202,158/300
mDeBERTa-T,japanese,2,GaussianNB,reg,mean,300,8.348343849182129,3.2971030362413985e-05,2025-08-26 02:05:37.907688,185/300
mDeBERTa-T,japanese,2,GaussianNB,reg,mmm,300,8.197768688201904,3.2545710981653794e-05,2025-08-26 02:05:46.108323,203/300
XLM-R-T,japanese,2,GaussianNB,reg,mean,300,7.634753465652466,2.6356865575313566e-05,2025-08-26 02:05:53.746211,276/300
XLM-R-T,japanese,2,GaussianNB,reg,mmm,300,7.273302793502808,2.457972271826532e-05,2025-08-26 02:06:01.030658,271/300
BGE-M3-S,japanese,2,GaussianNB,reg,mean,300,22.75403642654419,8.268966232594818e-05,2025-08-26 02:06:23.789201,289/300
BGE-M3-S,japanese,2,GaussianNB,reg,mmm,300,21.807342529296875,8.158830675074664e-05,2025-08-26 02:06:45.600664,289/300
MiniLM-S,japanese,2,GaussianNB,reg,mean,300,11.66257619857788,2.5510707396389256e-05,2025-08-26 02:06:57.267407,272/300
MiniLM-S,japanese,2,GaussianNB,reg,mmm,300,11.271363496780396,2.44150257077482e-05,2025-08-26 02:07:08.542570,272/300
mE5-S,japanese,2,GaussianNB,reg,mean,300,12.213266611099243,2.626389478945622e-05,2025-08-26 02:07:20.759809,277/300
mE5-S,japanese,2,GaussianNB,reg,mmm,300,12.06621527671814,2.591402552118807e-05,2025-08-26 02:07:32.830283,277/300
MPNet-S,japanese,2,GaussianNB,reg,mean,300,14.601671695709229,3.7763283707319747e-05,2025-08-26 02:07:47.436259,278/300
MPNet-S,japanese,2,GaussianNB,reg,mmm,300,14.860393524169922,3.790550260066986e-05,2025-08-26 02:08:02.301043,278/300
mBERT-T,japanese,2,linear,deep,mean,300,6.753007888793945,2.6700330218827284e-05,2025-08-26 02:08:09.057432,254/300
mBERT-T,japanese,2,linear,deep,mmm,300,6.732192277908325,2.6593717875579993e-05,2025-08-26 02:08:15.792810,259/300
mT5-T,japanese,2,linear,deep,mean,300,16.711359977722168,4.458074414612518e-05,2025-08-26 02:08:32.507578,283/300
mT5-T,japanese,2,linear,deep,mmm,300,16.611093759536743,4.5077778915853965e-05,2025-08-26 02:08:49.122215,283/300
XGLM-T,japanese,2,linear,deep,mean,300,21.775055646896362,7.937497434015943e-05,2025-08-26 02:09:10.900536,287/300
XGLM-T,japanese,2,linear,deep,mmm,300,22.21446657180786,7.926104843679701e-05,2025-08-26 02:09:33.117859,284/300
mDeBERTa-T,japanese,2,linear,deep,mean,300,8.782764196395874,3.433511878028512e-05,2025-08-26 02:09:41.903697,255/300
mDeBERTa-T,japanese,2,linear,deep,mmm,300,8.446182250976562,3.336945837656657e-05,2025-08-26 02:09:50.352943,254/300
XLM-R-T,japanese,2,linear,deep,mean,300,7.663701295852661,2.6749662788964453e-05,2025-08-26 02:09:58.020045,282/300
XLM-R-T,japanese,2,linear,deep,mmm,300,7.453472852706909,2.5398004518331045e-05,2025-08-26 02:10:05.476924,284/300
BGE-M3-S,japanese,2,linear,deep,mean,300,22.678328275680542,8.178887550969015e-05,2025-08-26 02:10:28.159533,292/300
BGE-M3-S,japanese,2,linear,deep,mmm,300,22.972254753112793,8.268706469373269e-05,2025-08-26 02:10:51.135842,291/300
MiniLM-S,japanese,2,linear,deep,mean,300,12.18847107887268,2.564939596713693e-05,2025-08-26 02:11:03.328078,279/300
MiniLM-S,japanese,2,linear,deep,mmm,300,11.540691375732422,2.4698828133669766e-05,2025-08-26 02:11:14.872829,278/300
mE5-S,japanese,2,linear,deep,mean,300,11.892932176589966,2.5541273155507417e-05,2025-08-26 02:11:26.769844,281/300
mE5-S,japanese,2,linear,deep,mmm,300,11.5468111038208,2.5165341725132685e-05,2025-08-26 02:11:38.320936,283/300
MPNet-S,japanese,2,linear,deep,mean,300,15.602209329605103,3.873855218659507e-05,2025-08-26 02:11:53.927228,282/300
MPNet-S,japanese,2,linear,deep,mmm,300,15.558752298355103,3.831803753538044e-05,2025-08-26 02:12:09.490181,286/300
mBERT-T,japanese,2,resmicro,deep,mean,300,6.9179017543792725,2.6602855251111366e-05,2025-08-26 02:12:16.411270,191/300
mBERT-T,japanese,2,resmicro,deep,mmm,300,6.8140013217926025,2.681498797939883e-05,2025-08-26 02:12:23.228231,178/300
mT5-T,japanese,2,resmicro,deep,mean,300,17.145444631576538,4.5220549907135037e-05,2025-08-26 02:12:40.377170,181/300
mT5-T,japanese,2,resmicro,deep,mmm,300,16.661935091018677,4.465109334686564e-05,2025-08-26 02:12:57.042309,190/300
XGLM-T,japanese,2,resmicro,deep,mean,300,21.850822687149048,8.018847281319124e-05,2025-08-26 02:13:18.896012,219/300
XGLM-T,japanese,2,resmicro,deep,mmm,300,21.553264141082764,7.878402274173404e-05,2025-08-26 02:13:40.452139,250/300
mDeBERTa-T,japanese,2,resmicro,deep,mean,300,8.45210862159729,3.3490599985097845e-05,2025-08-26 02:13:48.907234,186/300
mDeBERTa-T,japanese,2,resmicro,deep,mmm,300,8.408274173736572,3.373936793797546e-05,2025-08-26 02:13:57.318421,202/300
XLM-R-T,japanese,2,resmicro,deep,mean,300,7.564240217208862,2.617407216111819e-05,2025-08-26 02:14:04.893719,194/300
XLM-R-T,japanese,2,resmicro,deep,mmm,300,7.427107810974121,2.5076804289552905e-05,2025-08-26 02:14:12.323900,197/300
BGE-M3-S,japanese,2,resmicro,deep,mean,300,21.84570288658142,8.163386632240323e-05,2025-08-26 02:14:34.173430,217/300
BGE-M3-S,japanese,2,resmicro,deep,mmm,300,21.7952721118927,8.128886924885569e-05,2025-08-26 02:14:55.972704,209/300
MiniLM-S,japanese,2,resmicro,deep,mean,300,11.23764419555664,2.526171334960244e-05,2025-08-26 02:15:07.214023,230/300
MiniLM-S,japanese,2,resmicro,deep,mmm,300,11.12246823310852,2.4606494872883115e-05,2025-08-26 02:15:18.340800,222/300
mE5-S,japanese,2,resmicro,deep,mean,300,11.927295446395874,2.585994273829942e-05,2025-08-26 02:15:30.272150,192/300
mE5-S,japanese,2,resmicro,deep,mmm,300,11.925619125366211,2.5431683936841556e-05,2025-08-26 02:15:42.201889,201/300
MPNet-S,japanese,2,resmicro,deep,mean,300,15.22650408744812,3.81164512876493e-05,2025-08-26 02:15:57.432324,197/300
MPNet-S,japanese,2,resmicro,deep,mmm,300,15.837557077407837,3.913020421686437e-05,2025-08-26 02:16:13.273855,226/300
mBERT-T,japanese,2,microffn,deep,mean,300,6.922769784927368,2.623473349606549e-05,2025-08-26 02:16:20.199988,173/300
mBERT-T,japanese,2,microffn,deep,mmm,300,6.770060062408447,2.6692528939578265e-05,2025-08-26 02:16:26.973388,169/300
mT5-T,japanese,2,microffn,deep,mean,300,16.789595127105713,4.497046417031023e-05,2025-08-26 02:16:43.766885,179/300
mT5-T,japanese,2,microffn,deep,mmm,300,16.593332529067993,4.3995089418519696e-05,2025-08-26 02:17:00.363532,181/300
XGLM-T,japanese,2,microffn,deep,mean,300,22.416364192962646,7.831519115485326e-05,2025-08-26 02:17:22.783027,198/300
XGLM-T,japanese,2,microffn,deep,mmm,300,21.8276264667511,7.859013811336308e-05,2025-08-26 02:17:44.613644,194/300
mDeBERTa-T,japanese,2,microffn,deep,mean,300,8.718931913375854,3.4170947323838867e-05,2025-08-26 02:17:53.343978,188/300
mDeBERTa-T,japanese,2,microffn,deep,mmm,300,8.48764443397522,3.329455355152488e-05,2025-08-26 02:18:01.834733,178/300
XLM-R-T,japanese,2,microffn,deep,mean,300,7.912545204162598,2.6330564116296316e-05,2025-08-26 02:18:09.750436,187/300
XLM-R-T,japanese,2,microffn,deep,mmm,300,7.545501232147217,2.5651410518127774e-05,2025-08-26 02:18:17.299139,191/300
BGE-M3-S,japanese,2,microffn,deep,mean,300,23.9310622215271,8.463127667446068e-05,2025-08-26 02:18:41.234126,202/300
BGE-M3-S,japanese,2,microffn,deep,mmm,300,23.989972591400146,8.315277975620856e-05,2025-08-26 02:19:05.227986,202/300
MiniLM-S,japanese,2,microffn,deep,mean,300,12.67588186264038,2.7267523741048796e-05,2025-08-26 02:19:17.907834,188/300
MiniLM-S,japanese,2,microffn,deep,mmm,300,12.055926084518433,2.5499196996490163e-05,2025-08-26 02:19:29.967800,179/300
mE5-S,japanese,2,microffn,deep,mean,300,12.672784566879272,2.628488061947955e-05,2025-08-26 02:19:42.644966,185/300
mE5-S,japanese,2,microffn,deep,mmm,300,13.757824659347534,2.745362151948305e-05,2025-08-26 02:19:56.406828,181/300
MPNet-S,japanese,2,microffn,deep,mean,300,17.15932607650757,4.00336610323853e-05,2025-08-26 02:20:13.570072,195/300
MPNet-S,japanese,2,microffn,deep,mmm,300,17.045034170150757,4.0099330647476016e-05,2025-08-26 02:20:30.619354,191/300
mBERT-T,japanese,3,LightGBM,reg,mean,300,6.656470060348511,2.5502909088620437e-05,2025-08-26 02:20:37.302690,194/300
mBERT-T,japanese,3,LightGBM,reg,mmm,300,6.537416219711304,2.5991072003885553e-05,2025-08-26 02:20:43.841784,207/300
mT5-T,japanese,3,LightGBM,reg,mean,300,17.060864686965942,4.350757451630301e-05,2025-08-26 02:21:00.905323,210/300
mT5-T,japanese,3,LightGBM,reg,mmm,300,16.610321044921875,4.432071982701619e-05,2025-08-26 02:21:17.518281,225/300
XGLM-T,japanese,3,LightGBM,reg,mean,300,21.248152494430542,7.447168283057905e-05,2025-08-26 02:21:38.768831,223/300
XGLM-T,japanese,3,LightGBM,reg,mmm,300,20.826261281967163,7.472722876235843e-05,2025-08-26 02:21:59.597584,228/300
mDeBERTa-T,japanese,3,LightGBM,reg,mean,300,8.188672065734863,3.197761740336815e-05,2025-08-26 02:22:07.788647,183/300
mDeBERTa-T,japanese,3,LightGBM,reg,mmm,300,8.272486448287964,3.216819548021588e-05,2025-08-26 02:22:16.071804,189/300
XLM-R-T,japanese,3,LightGBM,reg,mean,300,7.342929124832153,2.436220707416535e-05,2025-08-26 02:22:23.416789,230/300
XLM-R-T,japanese,3,LightGBM,reg,mmm,300,7.292363405227661,2.394817929866768e-05,2025-08-26 02:22:30.711022,231/300
BGE-M3-S,japanese,3,LightGBM,reg,mean,300,21.911311626434326,8.034118613142816e-05,2025-08-26 02:22:52.625442,240/300
BGE-M3-S,japanese,3,LightGBM,reg,mmm,300,21.030810832977295,7.950698035407068e-05,2025-08-26 02:23:13.659947,234/300
MiniLM-S,japanese,3,LightGBM,reg,mean,300,11.495290994644165,2.5325054973604704e-05,2025-08-26 02:23:25.158093,225/300
MiniLM-S,japanese,3,LightGBM,reg,mmm,300,11.647536277770996,2.4774250836878114e-05,2025-08-26 02:23:36.808321,222/300
mE5-S,japanese,3,LightGBM,reg,mean,300,11.654393672943115,2.5423647773506666e-05,2025-08-26 02:23:48.465533,229/300
mE5-S,japanese,3,LightGBM,reg,mmm,300,11.783783435821533,2.548808551545095e-05,2025-08-26 02:24:00.252249,215/300
MPNet-S,japanese,3,LightGBM,reg,mean,300,14.922766923904419,3.809628430617234e-05,2025-08-26 02:24:15.178037,216/300
MPNet-S,japanese,3,LightGBM,reg,mmm,300,14.630184888839722,3.74500802195214e-05,2025-08-26 02:24:29.810872,224/300
mBERT-T,japanese,3,LogisticRegression,reg,mean,300,6.621175765991211,2.482542415557084e-05,2025-08-26 02:24:36.435441,203/300
mBERT-T,japanese,3,LogisticRegression,reg,mmm,300,6.310662269592285,2.5041934958961275e-05,2025-08-26 02:24:42.749451,213/300
mT5-T,japanese,3,LogisticRegression,reg,mean,300,16.7350754737854,4.430988933040864e-05,2025-08-26 02:24:59.487942,223/300
mT5-T,japanese,3,LogisticRegression,reg,mmm,300,16.27943229675293,4.3752952700754004e-05,2025-08-26 02:25:15.770949,228/300
XGLM-T,japanese,3,LogisticRegression,reg,mean,300,21.142765283584595,7.478196080803871e-05,2025-08-26 02:25:36.917183,240/300
XGLM-T,japanese,3,LogisticRegression,reg,mmm,300,21.122432231903076,7.511547615624799e-05,2025-08-26 02:25:58.042543,135/300
mDeBERTa-T,japanese,3,LogisticRegression,reg,mean,300,8.484256744384766,3.2108787486023376e-05,2025-08-26 02:26:06.530023,201/300
mDeBERTa-T,japanese,3,LogisticRegression,reg,mmm,300,8.016276597976685,3.259252649505933e-05,2025-08-26 02:26:14.549435,195/300
XLM-R-T,japanese,3,LogisticRegression,reg,mean,300,7.5390870571136475,2.5294235416858915e-05,2025-08-26 02:26:22.091675,230/300
XLM-R-T,japanese,3,LogisticRegression,reg,mmm,300,7.271413564682007,2.3797720727523167e-05,2025-08-26 02:26:29.366318,226/300
BGE-M3-S,japanese,3,LogisticRegression,reg,mean,300,21.594624757766724,7.950592400895224e-05,2025-08-26 02:26:50.964834,227/300
BGE-M3-S,japanese,3,LogisticRegression,reg,mmm,300,21.917816638946533,8.119420383712603e-05,2025-08-26 02:27:12.886910,228/300
MiniLM-S,japanese,3,LogisticRegression,reg,mean,300,15.091144323348999,2.915974384780441e-05,2025-08-26 02:27:27.982244,215/300
MiniLM-S,japanese,3,LogisticRegression,reg,mmm,300,12.233522176742554,2.5390788551182656e-05,2025-08-26 02:27:40.219667,216/300
mE5-S,japanese,3,LogisticRegression,reg,mean,300,13.025716304779053,2.669095909757747e-05,2025-08-26 02:27:53.249556,220/300
mE5-S,japanese,3,LogisticRegression,reg,mmm,300,14.827220439910889,2.840207029623645e-05,2025-08-26 02:28:08.080600,220/300
MPNet-S,japanese,3,LogisticRegression,reg,mean,300,16.59204411506653,3.9189774475879973e-05,2025-08-26 02:28:24.676865,219/300
MPNet-S,japanese,3,LogisticRegression,reg,mmm,300,17.010916709899902,3.951494194070499e-05,2025-08-26 02:28:41.691955,220/300
mBERT-T,japanese,3,RandomForest,reg,mean,300,7.632614850997925,2.6334641406734785e-05,2025-08-26 02:28:49.327430,184/300
mBERT-T,japanese,3,RandomForest,reg,mmm,300,7.380396366119385,2.6326928180285864e-05,2025-08-26 02:28:56.710641,176/300
mT5-T,japanese,3,RandomForest,reg,mean,300,17.926350831985474,4.5973181199852156e-05,2025-08-26 02:29:14.640313,212/300
mT5-T,japanese,3,RandomForest,reg,mmm,300,17.410168886184692,4.4364922352441e-05,2025-08-26 02:29:32.053784,212/300
XGLM-T,japanese,3,RandomForest,reg,mean,300,22.72660255432129,7.783488337186853e-05,2025-08-26 02:29:54.791647,222/300
XGLM-T,japanese,3,RandomForest,reg,mmm,300,21.854271173477173,7.670531196463361e-05,2025-08-26 02:30:16.648722,223/300
mDeBERTa-T,japanese,3,RandomForest,reg,mean,300,9.332775592803955,3.3404999552391195e-05,2025-08-26 02:30:25.984321,160/300
mDeBERTa-T,japanese,3,RandomForest,reg,mmm,300,8.963132381439209,3.467331742182374e-05,2025-08-26 02:30:34.950207,174/300
XLM-R-T,japanese,3,RandomForest,reg,mean,300,8.3028883934021,2.5583274862170217e-05,2025-08-26 02:30:43.257176,220/300
XLM-R-T,japanese,3,RandomForest,reg,mmm,300,8.142657041549683,2.536720399590002e-05,2025-08-26 02:30:51.402744,219/300
BGE-M3-S,japanese,3,RandomForest,reg,mean,300,23.543870449066162,8.349458317696185e-05,2025-08-26 02:31:14.950478,238/300
