embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
mBERT-T,chinese,-1,KMeans,reg,sif,3000,1.023596933009685,2.4251820185352227e-05,2025-08-21 05:36:14.560512
mBERT-T,chinese,-1,KMeans,reg,borep,3000,3.548661209002603,8.112330964145015e-05,2025-08-21 05:36:22.840565
mT5-T,chinese,-1,KMeans,reg,mean,3000,1.2094467799906852,1.7131587601572345e-05,2025-08-21 05:36:28.783808
mT5-T,chinese,-1,KMeans,reg,mmm,3000,1.7989025530114304,2.7542790219117543e-05,2025-08-21 05:36:35.307658
mT5-T,chinese,-1,KMeans,reg,tfidfw,3000,1.2335583820095053,1.2913776295979996e-05,2025-08-21 05:36:41.281508
mT5-T,chinese,-1,KMeans,reg,sif,3000,1.3667901519947918,2.5392681758427853e-05,2025-08-21 05:36:47.377344
mT5-T,chinese,-1,KMeans,reg,borep,3000,3.4058657400019,9.263278903334756e-05,2025-08-21 05:36:55.512565
XGLM-T,chinese,-1,KMeans,reg,mean,3000,1.5340498340083286,1.5916999264663665e-05,2025-08-21 05:37:01.777409
XGLM-T,chinese,-1,KMeans,reg,mmm,3000,2.395304773002863,3.4897020577830755e-05,2025-08-21 05:37:08.906114
XGLM-T,chinese,-1,KMeans,reg,tfidfw,3000,1.58337839700107,1.6483955405659532e-05,2025-08-21 05:37:15.223143
XGLM-T,chinese,-1,KMeans,reg,sif,3000,1.6911270999989938,2.4613545061505922e-05,2025-08-21 05:37:21.651621
XGLM-T,chinese,-1,KMeans,reg,borep,3000,4.623936999996658,0.00012967755159609093,2025-08-21 05:37:31.013802
mDeBERTa-T,chinese,-1,KMeans,reg,mean,3000,1.2268205520085758,1.438709032480489e-05,2025-08-21 05:37:36.974107
mDeBERTa-T,chinese,-1,KMeans,reg,mmm,3000,1.8643762249994325,3.205146635891645e-05,2025-08-21 05:37:43.575373
mDeBERTa-T,chinese,-1,KMeans,reg,tfidfw,3000,1.2562037690076977,1.5818518437167586e-05,2025-08-21 05:37:49.899118
mDeBERTa-T,chinese,-1,KMeans,reg,sif,3000,2.4021659169957275,4.1299691903485825e-05,2025-08-21 05:37:57.022276
mDeBERTa-T,chinese,-1,KMeans,reg,borep,3000,3.0577738660067553,7.880293399287982e-05,2025-08-21 05:38:05.119974
MPNet-S,chinese,-1,KMeans,reg,mean,3000,1.2899153659964213,1.9453872773397558e-05,2025-08-21 05:38:11.145829
MPNet-S,chinese,-1,KMeans,reg,mmm,3000,1.8488183959998423,2.812421864626035e-05,2025-08-21 05:38:17.725328
MPNet-S,chinese,-1,KMeans,reg,tfidfw,3000,1.3252000689972192,1.9727600037339635e-05,2025-08-21 05:38:23.777231
MPNet-S,chinese,-1,KMeans,reg,sif,3000,1.372392688994296,1.4266007933722056e-05,2025-08-21 05:38:29.881588
MPNet-S,chinese,-1,KMeans,reg,borep,3000,3.222108419999131,7.840836610790612e-05,2025-08-21 05:38:37.835735
BGE-M3-S,chinese,-1,KMeans,reg,mean,3000,1.298112944001332,2.2652399877574842e-05,2025-08-21 05:38:43.858145
BGE-M3-S,chinese,-1,KMeans,reg,mmm,3000,2.115058287003194,1.922742568042112e-05,2025-08-21 05:38:50.712396
